,instance,alg,nodes,first_primal,ttfs,first_primal_gap,primal,dual,time,mem,primal_integral,expanded/fails/iters,generated/branches/nodes,primal_intergal,best_primal,primal_gap
1175,random-150-32.80-0,CP-RANK-ADD,0,7789.289,4.44,3.2043015092704206,4785.267,0.0,1800.01,0,0,1463544,3533378,1.7197959365003979,1852.695146345888,1.5828679960856424
1174,random-150-60.00-0,CP-RANK-ADD,0,7958.89,1.21,4.5313355153518575,3245.574,0.0,1800.01,0,0,1943857,4675295,1.477670749054556,1438.8731216738931,1.2556359911875388
1173,random-100-19.68-0,CP-RANK-ADD,0,5895.647,1.72,2.581138321250223,3412.719,0.0,1800.02,0,0,3041148,6986994,1.2395183814106012,1646.3053004726585,1.0729563338101382
1172,random-200-60.00-0,CP-RANK-ADD,0,11324.19,6.8,4.650945474985572,6213.557,0.0,1800.02,0,0,702502,1773078,2.3767424953806686,2003.9460741795451,2.1006607812757396
1171,random-70-13.12-0,CP-RANK-ADD,0,3675.004,0.34,1.635120981565296,2353.768,463.242,1800.0,0,0,5120157,11676546,0.7405770692590178,1394.6243932288073,0.6877433174323031
1170,random-80-16.00-0,CP-RANK-ADD,0,4155.323,0.36,1.987685573894973,2511.96,2.236009,1800.0,0,0,4987152,11245183,0.8631604646876209,1390.8167031722842,0.8061042797879289
1169,random-90-9.64-0,CP-RANK-ADD,0,4834.581,0.67,1.0672310073710831,3432.622,436.2012,1800.01,0,0,2571587,5823272,0.4988720239373827,2338.674769661172,0.4677637286424907
1168,random-80-13.12-0,CP-RANK-ADD,0,4167.715,0.38,1.700041138874591,2795.158,2.236009,1800.02,0,0,4416022,9840031,0.8331897954980664,1543.5746292877423,0.8108343755881636
1167,random-90-13.00-0,CP-RANK-ADD,0,4797.556,0.55,1.5595502368474492,3209.056,153.9704,1800.01,0,0,3413942,7686639,0.8092795780124806,1874.3746189991023,0.7120675704164222
1166,random-70-16.00-0,CP-RANK-ADD,0,3808.407,0.31,1.9369548209232705,2281.438,0.0,1800.01,0,0,5932718,13591408,0.8526370136031884,1296.7196406524147,0.7593918750641788
1165,random-90-6.00-0,CP-RANK-ADD,0,0,0,0,0,9.486418,0.71,0,0,94,164,-1,,
1164,random-90-16.64-0,CP-RANK-ADD,0,4773.313,0.48,1.9279827811646653,3297.793,0.0,1800.01,0,0,3645923,8359929,1.078673597216475,1630.2394367569734,1.0228887399266222
1163,random-80-10.00-0,CP-RANK-ADD,0,3904.508,0.46,1.1254221863040759,2885.4,230.8414,1800.01,0,0,3493273,7855939,0.611037531664132,1837.0505517257254,0.5706698965303133
1162,random-70-10.00-0,CP-RANK-ADD,0,4032.341,0.38,1.3190717263862979,2751.979,115.8105,1800.01,0,0,4763176,10645988,0.6554360495859731,1738.7737317997535,0.5827125460145453
1161,random-80-4.00-0,CP-RANK-ADD,0,0,0,0,0,2.236009,0.61,0,0,57,82,-1,,
1160,random-90-20.00-0,CP-RANK-ADD,0,4653.957,0.54,2.11719775011681,3086.678,0.0,1800.01,0,0,3517284,8260003,1.2027086436635626,1492.993827493172,1.0674419030805515
1137,random-20-7.60-0,CP-RANK-ADD,0,910.1727,0.01,0.6833892291299803,540.6787,142.862,1800.01,0,0,28339223,59091472,0.011516754480166402,540.6787,0.0
1136,random-20-0.00-0,CP-RANK-ADD,0,0,0,0,0,-inf,0.01,0,0,1,0,-1,,
1135,random-30-2.60-0,CP-RANK-ADD,0,0,0,0,0,17.26182,0.06,0,0,14,6,-1,,
1134,random-20-10.00-0,CP-RANK-ADD,0,972.1416,0.02,1.182530401116251,445.4195,73.1181,1800.01,0,0,35161915,73436612,0.019332068462052782,445.4195,0.0
1110,random-90-20.00-0,CP-DEL,0,0,0,0,0,3.0,1800.0,0,0,7551,23990,-1,,
1109,random-90-16.64-0,CP-DEL,0,0,0,0,0,5.0,1800.0,0,0,9239,27779,-1,,
1108,random-90-9.64-0,CP-DEL,0,0,0,0,0,181.0,1800.0,0,0,2290,9836,-1,,
1107,random-90-13.00-0,CP-DEL,0,0,0,0,0,77.0,1800.0,0,0,35843,80976,-1,,
1106,random-90-6.00-0,CP-DEL,0,0,0,0,0,343.0,1800.0,0,0,4067,10519,-1,,
1105,random-80-16.00-0,CP-DEL,0,0,0,0,0,16.0,1800.0,0,0,16855,42421,-1,,
1104,random-80-13.12-0,CP-DEL,0,0,0,0,0,72.0,1800.0,0,0,24580,57710,-1,,
1103,random-80-10.00-0,CP-DEL,0,0,0,0,0,128.0,1800.0,0,0,19023,43666,-1,,
1102,random-80-4.00-0,CP-DEL,0,0,0,0,0,329.0,1800.0,0,0,4587,10675,-1,,
1101,random-80-7.12-0,CP-DEL,0,0,0,0,0,197.0,1800.0,0,0,27539,60302,-1,,
1100,random-70-13.12-0,CP-DEL,0,0,0,0,0,36.0,1800.0,0,0,71517,151775,-1,,
1099,random-70-16.00-0,CP-DEL,0,0,0,0,0,18.0,1800.0,0,0,100294,211962,-1,,
1098,random-70-4.00-0,CP-DEL,0,0,0,0,0,362.0,1800.0,0,0,6447,14166,-1,,
1097,random-70-7.12-0,CP-DEL,0,0,0,0,0,222.0,1800.0,0,0,94891,195356,-1,,
1096,random-70-10.00-0,CP-DEL,0,0,0,0,0,106.0,1800.0,0,0,20241,45348,-1,,
1095,random-60-14.00-0,CP-DEL,0,2854.0,530.95,1.6138971751345912,2854.0,90.0,1800.01,0,0,4290974,8591666,1.6138971751345912,1091.8562624228116,1.6138971751345912
1094,random-60-11.60-0,CP-DEL,0,0,0,0,0,31.0,1800.0,0,0,113226,235715,-1,,
1093,random-60-9.00-0,CP-DEL,0,0,0,0,0,121.0,1800.0,0,0,79350,164358,-1,,
1092,random-60-6.60-0,CP-DEL,0,0,0,0,0,238.0,1800.0,0,0,87422,178669,-1,,
1111,random-100-6.00-0,CP-DEL,0,0,0,0,0,367.0,1800.0,0,0,2794,8845,-1,,
1090,random-50-12.00-0,CP-DEL,0,2229.0,469.42,1.3314691489414219,1429.0,77.0,1800.31,0,0,1894414,3817263,1.1775129528151764,956.0495368390583,0.4946924243325671
1112,random-100-10.68-0,CP-DEL,0,0,0,0,0,188.0,1800.0,0,0,9426,25999,-1,,
1114,random-100-19.68-0,CP-DEL,0,0,0,0,0,10.0,1800.0,0,0,17363,47614,-1,,
1133,random-30-7.60-0,CP-RANK-ADD,0,1724.045,0.04,1.2004225419441354,913.5258,851.305,1800.0,0,0,20372206,43483030,0.2065424905262849,783.5063344137338,0.16594564699155173
1132,random-40-2.00-0,CP-RANK-ADD,0,0,0,0,0,-inf,0.03,0,0,1,0,-1,,
1131,random-10-5.00-0,CP-RANK-ADD,0,499.36,0.0,0.35334001475405125,368.9834,368.9465,0.27,0,0,10810,21879,7.824847645961548e-06,368.9834,0.0
1130,random-20-5.00-0,CP-RANK-ADD,0,955.1539,0.04,0.4715875300972048,649.0636,648.9987,57.67,0,0,869386,1818490,0.0002478532535178374,649.0636,0.0
1129,fl417-160.6,CP-RANK-ADD,0,468428.9,82.51,1.194576768905272,213448.4,0.0,4170.25,0,0,33978,97782,0.2641135300563925,213448.4,0.0
1128,ulysses22-5.5,CP-RANK-ADD,0,168.2404,0.02,0.17377378117654774,143.3329,143.3185,0.84,0,0,15277,30826,1.2734313692886366e-05,143.3329,0.0
1127,rat783-481.4,CP-RANK-ADD,0,127772.6,116.42,0.4258057669584245,89614.31,0.0,7830.16,0,0,30641,162916,0.4612883471066173,89614.31,0.0
1126,berlin52-13.2,CP-RANK-ADD,0,31639.78,0.15,0.3871189068164391,22809.71,1077.531,520.01,0,0,2489554,5443037,0.0038133677840611656,22809.71,0.0
1125,lin318-99.3,CP-RANK-ADD,0,559806.1,81.5,1.3457869321229348,238643.2,0.0,3180.07,0,0,298073,940775,0.21585663929805382,238643.2,0.0
1124,vm1084-848.9,CP-RANK-ADD,0,6884769.0,194.89,0.2478520275149276,5517296.0,0.0,10840.4,0,0,27731,273985,0.8256333753496884,5517296.0,0.0
1123,burma14-3.1,CP-RANK-ADD,0,52.66006,0.01,0.0,52.66006,52.65479,0.04,0,0,291,576,0.0,52.66006,0.0
1122,d657-322.7,CP-RANK-ADD,0,833161.2,98.87,0.7916990493574572,465011.8,0.0,6570.14,0,0,43947,185219,0.6294704480629429,465011.8,0.0
1121,gr202-67.3,CP-RANK-ADD,0,3133.57,7.97,1.1097830207162802,1485.257,0.0,2020.03,0,0,599546,1525681,0.054575365138827776,1485.257,0.0
1120,eil101-27.5,CP-RANK-ADD,0,3256.763,0.84,0.4348680239499852,2269.73,0.0,1010.02,0,0,1703031,3883705,0.01365248434835862,2269.73,0.0
1119,random-150-6.00-0,CP-DEL,0,0,0,0,0,438.0,1800.01,0,0,1176,7392,-1,,
1118,random-150-46.40-0,CP-DEL,0,7590.0,97.07,3.813588965802643,2347.0,46.0,1800.01,0,0,71904,181726,1.5522702563319752,1576.786064186601,0.4884707908746776
1117,random-150-19.68-0,CP-DEL,0,0,0,0,0,41.0,1800.04,0,0,1349,24168,-1,,
1116,random-150-32.80-0,CP-DEL,0,0,0,0,0,2.0,1800.04,0,0,2071,28260,-1,,
1115,random-100-24.00-0,CP-DEL,0,0,0,0,0,3.0,1800.0,0,0,15911,44726,-1,,
1113,random-100-15.00-0,CP-DEL,0,0,0,0,0,72.0,1800.0,0,0,18607,47644,-1,,
119,random-200-60.00-0,DIDP-DEL,0,0,0,0,0,748.7817883313875,1800.815885153,0,0,21173867,100578416,-1,,
